reference_area,ref_area,Adjustment,time,cpi
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2013-04-01,99.72334
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2013-07-01,99.55
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2013-10-01,99.79333
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2014-01-01,99.50667
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2014-04-01,100.2433
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2014-07-01,99.87666
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2014-10-01,99.92667
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2015-01-01,99.15667
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2015-04-01,100.5933
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2015-07-01,100.1533
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2015-10-01,100.0967
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2016-01-01,99.15
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2016-04-01,100.4233
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2016-07-01,100.35
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2016-10-01,100.7967
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2017-01-01,100.8433
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2017-04-01,101.9467
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2017-07-01,101.8633
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2017-10-01,102.3167
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2018-01-01,102.19
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2018-04-01,103.75
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2018-07-01,104.06
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2018-10-01,104.27
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2019-01-01,103.7633
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2019-04-01,105.4233
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2019-07-01,105.34
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2019-10-01,105.6167
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2020-01-01,105.3067
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2020-04-01,106.06
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2020-07-01,105.8267
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2020-10-01,105.84
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2021-01-01,106.76
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2021-04-01,108.37
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2021-07-01,109.0967
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2021-10-01,111.0667
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2022-01-01,113.75
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2022-04-01,117.9367
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2022-07-01,120.3233
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2022-10-01,123.28
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2023-01-01,124.4467
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2023-04-01,126.4467
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2023-07-01,127.15
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2023-10-01,127.46
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2024-01-01,127.9833
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2024-04-01,129.7867
European Union (27 countries from 01/02/2020),EU27_2020,Neither seasonally adjusted nor calendar adjusted,2024-07-01,130.25
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1955-01-01,5.345512
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1955-04-01,5.400059
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1955-07-01,5.436422
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1955-10-01,5.509151
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1956-01-01,5.800063
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1956-04-01,5.963701
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1956-07-01,6.109157
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1956-10-01,6.345523
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1957-01-01,6.545526
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1957-04-01,6.636436
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1957-07-01,6.818256
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1957-10-01,6.94553
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1958-01-01,7.03644
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1958-04-01,7.151414
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1958-07-01,7.151414
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1958-10-01,7.174409
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1959-01-01,7.174409
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1959-04-01,7.174409
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1959-07-01,7.197404
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1959-10-01,7.381363
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1960-01-01,7.404358
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1960-04-01,7.450348
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1960-07-01,7.519333
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1960-10-01,7.542328
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1961-01-01,7.588317
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1961-04-01,7.588317
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1961-07-01,7.588317
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1961-10-01,7.657302
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1962-01-01,7.749282
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1962-04-01,7.887251
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1962-07-01,8.002226
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1962-10-01,8.1172
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1963-01-01,8.16319
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1963-04-01,8.278165
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1963-07-01,8.347149
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1963-10-01,8.554104
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1964-01-01,8.968012
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1964-04-01,9.174966
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1964-07-01,9.266945
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1964-10-01,9.358925
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1965-01-01,9.4739
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1965-04-01,9.611869
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1965-07-01,9.703849
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1965-10-01,9.795828
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1966-01-01,9.818823
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1966-04-01,9.979787
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1966-07-01,10.07177
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1966-10-01,10.20974
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1967-01-01,10.34771
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1967-04-01,10.4181
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1967-07-01,10.55888
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1967-10-01,10.91085
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1968-01-01,11.31208
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1968-04-01,11.51974
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1968-07-01,11.61477
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1968-10-01,11.67109
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1969-01-01,11.6922
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1969-04-01,11.76612
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1969-07-01,11.81539
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1969-10-01,11.86115
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1970-01-01,11.99489
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1970-04-01,12.07232
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1970-07-01,12.14624
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1970-10-01,12.21311
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1971-01-01,12.47004
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1971-04-01,12.73753
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1971-07-01,13.0895
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1971-10-01,13.26548
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1972-01-01,13.27836
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1972-04-01,13.67267
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1972-07-01,13.92027
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1972-10-01,14.1266
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1973-01-01,14.41087
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1973-04-01,14.87396
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1973-07-01,15.62133
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1973-10-01,16.00647
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1974-01-01,16.66214
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1974-04-01,17.48287
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1974-07-01,18.2394
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1974-10-01,18.84463
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1975-01-01,19.73872
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1975-04-01,20.64198
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1975-07-01,21.36183
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1975-10-01,22.17339
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1976-01-01,23.06748
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1976-04-01,23.55808
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1976-07-01,24.34671
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1976-10-01,24.97945
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1977-01-01,25.72421
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1977-04-01,26.52865
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1977-07-01,27.29734
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1977-10-01,27.71744
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1978-01-01,28.14647
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1978-04-01,28.76321
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1978-07-01,29.13862
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1978-10-01,29.58553
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1979-01-01,30.14864
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1979-04-01,30.819
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1979-07-01,31.33742
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1979-10-01,31.9631
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1980-01-01,32.95524
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1980-04-01,34.26916
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1980-07-01,35.16298
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1980-10-01,36.2892
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1981-01-01,37.1543
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1981-04-01,38.26069
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1981-07-01,39.04546
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1981-10-01,39.89456
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1982-01-01,40.98809
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1982-04-01,42.236
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1982-07-01,42.80206
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1982-10-01,43.12369
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1983-01-01,44.21722
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1983-04-01,45.54232
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1983-07-01,46.45574
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1983-10-01,47.08612
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1984-01-01,47.8323
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1984-04-01,48.84864
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1984-07-01,49.51762
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1984-10-01,50.05796
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1985-01-01,50.89497
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1985-04-01,51.66924
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1985-07-01,51.82409
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1985-10-01,52.06497
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1986-01-01,52.63276
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1986-04-01,52.94247
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1986-07-01,53.30379
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1986-10-01,53.6307
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1987-01-01,54.59423
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1987-04-01,55.23085
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1987-07-01,55.54056
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1987-10-01,55.88467
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1988-01-01,56.831
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1988-04-01,57.91497
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1988-07-01,58.53438
Finland,FIN,Neither seasonally adjusted nor calendar adjusted,1988-10-01,59.22261
